RegionName,SiteName,ProjectStatus,PowerTopology,Day,Grid RH,Grid KWh,Grid Availability Hr,Gen RH,Gen KWh,Generator Working H,SiteOnBattery RH,BatteryCharge KWh,BatteryDischarge KWh,Solar RH,SolarWithBB RH,SolarWithGrid RH,SolarWithGen RH,Solar KWh,TotalPower RH,TotalPower KWh,SiteDown H,Total Hours,No Comm. H,Network Availability H,Tenants KWh,AVG Tenants KW,TotalDC KWh,AVG TotalDC KW,EnergySurplus KWh,FuelConsumption L (W Drop),FuelConsumption L (W/O Drop),Fuel Drop L,Refuel L,FuelConsumptionRate L/h (W/O Drop),Fuel Level L,Total AC Supply KWh,Total DC Supply KWh,TotalRectifier KWh,PUE,PUE Status,
SouthWest,IHS_KMB_027M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_027M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_027M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_027M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_027M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_028M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_028M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_028M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_028M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_028M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_029M,SLA_IENG,Grid-Gen,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_029M,SLA_IENG,Grid-Gen,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_029M,SLA_IENG,Grid-Gen,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_029M,SLA_IENG,Grid-Gen,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_029M,SLA_IENG,Grid-Gen,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_031M,SLA_IENG,Grid-Gen,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_031M,SLA_IENG,Grid-Gen,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_031M,SLA_IENG,Grid-Gen,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_031M,SLA_IENG,Grid-Gen,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_031M,SLA_IENG,Grid-Gen,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_032M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_032M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_032M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_032M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_032M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_033O,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_033O,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_033O,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_033O,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_033O,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_034M,SLA_IENG,Grid-Gen,2026-06-04,0,0,0,24,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,24,65.29,2.72,65.29,2.72,-65.29,0,0,0,0,0,55.6,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_034M,SLA_IENG,Grid-Gen,2026-06-05,0,0,0,24,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,24,64.79,2.7,64.79,2.7,-64.79,0,0,0,0,0,55.6,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_034M,SLA_IENG,Grid-Gen,2026-06-06,0,0,0,24,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,24,64.05,2.67,64.05,2.67,-64.05,0,0,0,0,0,55.6,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_034M,SLA_IENG,Grid-Gen,2026-06-07,0,0,0,14.27,0,14.27,9.73,0,0,0,0,0,0,0,24,0,0.19,24.19,0,24,37.5,1.56,37.5,1.56,-37.5,0,0,0,0,0,55.6,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_034M,SLA_IENG,Grid-Gen,2026-06-08,0,0,0,24,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,24,63.86,2.66,63.86,2.66,-63.86,0,0,0,0,0,55.6,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_035M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_035M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_035M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_035M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_035M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_036M,SLA_IENG,Hybrid-Gen,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_036M,SLA_IENG,Hybrid-Gen,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_036M,SLA_IENG,Hybrid-Gen,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_036M,SLA_IENG,Hybrid-Gen,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_036M,SLA_IENG,Hybrid-Gen,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_037O,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_037O,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_037O,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_037O,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_037O,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_038M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_038M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_038M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_038M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_038M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_039M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_039M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_039M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_039M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_039M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_040M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_040M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_040M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_040M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_040M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_041M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_041M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_041M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_041M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_041M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_042M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_042M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_042M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_042M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_042M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_043M,SLA_IENG,Hybrid-Gen,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_043M,SLA_IENG,Hybrid-Gen,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_043M,SLA_IENG,Hybrid-Gen,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_043M,SLA_IENG,Hybrid-Gen,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_043M,SLA_IENG,Hybrid-Gen,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_044M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_044M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_044M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_044M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_044M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_045M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_045M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_045M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_045M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_045M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_046M,SLA_IENG,Gen-Lithium,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_046M,SLA_IENG,Gen-Lithium,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_046M,SLA_IENG,Gen-Lithium,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_046M,SLA_IENG,Gen-Lithium,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_046M,SLA_IENG,Gen-Lithium,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_048M,SLA_IENG,Grid-Gen,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_048M,SLA_IENG,Grid-Gen,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_048M,SLA_IENG,Grid-Gen,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_048M,SLA_IENG,Grid-Gen,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_048M,SLA_IENG,Grid-Gen,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_049O,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_049O,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_049O,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_049O,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_049O,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_050M,SLA_IENG,Gen-Lithium,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_050M,SLA_IENG,Gen-Lithium,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_050M,SLA_IENG,Gen-Lithium,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_050M,SLA_IENG,Gen-Lithium,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_050M,SLA_IENG,Gen-Lithium,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_056O,SLA_IENG,Solar-Gen,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_056O,SLA_IENG,Solar-Gen,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_056O,SLA_IENG,Solar-Gen,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_056O,SLA_IENG,Solar-Gen,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_056O,SLA_IENG,Solar-Gen,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
SouthWest,IHS_KMB_100M,SLA_IENG,Grid-Gen,2026-06-04,13.74,218.4,0,10.25,93.34,10.25,0.01,0,0,0,0,0,0,0,24,311.74,0,24,0,24,206.99,8.62,206.99,8.62,104.75,27.1,27.1,0,0,2.64,143.7,311.74,0,0,1.51,Abnormal,
